ID,FAM_ID,FAM_ID2,SUBJ_ID,IMMGROUP,SEX,RELATION,IMM_YR,AGE,HD_LNG,HD_WDT,BIZYG,STATURE,CEPHALIC,WFI,EYECOLOR,HAIRCOL,GENERAT,USBORN,PAGE_NUM
7321,138,138_270,578,4,1,F,1891,48,199,165,149,162,82.91,90.3,,,0,0,270
7322,138,138_270,579,4,0,M,1891,45,177,154,135,147,87.01,87.66,,,0,0,270
7323,138,138_270,580,4,1,S,1891,23,194,161,143,163,82.99,88.82,,,1,0,270
7324,138,138_270,581,4,1,S,-999,5,169,152,120,105,89.94,78.95,,,1,1,270
7325,138,138_270,582,4,0,D,1891,18,179,148,130,156,82.68,87.84,,,1,0,270
7326,138,138_270,583,4,0,D,-999,13,179,153,130,143,85.47,84.97,,,1,1,270
7327,138,138_270,584,4,0,D,-999,10,179,159,127,130,88.83,79.87,,,1,1,270
7328,117,117_271,414,4,1,F,1890,51,190,153,141,176.5,80.53,92.16,,,0,0,271
7329,117,117_271,415,4,0,M,1892,49,182,149,128,153.2,81.87,85.91,,,0,0,271
7330,117,117_271,417,4,1,S,-999,16,185,148,118,153,80,79.73,,,1,1,271
7331,117,117_271,416,4,1,S,-999,8,176,143,118,123.5,81.25,82.52,,,1,1,271
7332,117,117_271,419,4,0,D,-999,22,175,142,126,160.5,81.14,88.73,,,1,1,271
7333,117,117_271,418,4,0,D,-999,13,174,144,124,152.5,82.76,86.11,,,1,1,271
7334,65,65_271,241,4,1,F,1907,50,197,163,150,161,82.74,92.02,,,0,0,271
7335,65,65_271,242,4,0,M,1907,40,180,152,135,159,84.44,88.82,,,0,0,271
7336,65,65_271,245,4,1,S,1907,20,189,154,140,165.5,81.48,90.91,,,1,0,271
7337,65,65_271,246,4,1,S,1907,8,179,145,119,116.5,81.01,82.07,,,1,0,271
7338,65,65_271,243,4,0,D,1907,19,186,147,134,161.5,79.03,91.16,,,1,0,271
7339,65,65_271,244,4,0,D,1907,14,185,153,135,150.5,82.7,88.24,,,1,0,271
7340,1,1_271,1,4,1,F,1904,39,183,160,149,168.5,87.43,93.13,,,0,0,271
7341,1,1_271,2,4,0,M,1906,33,171,150,137,156,87.72,91.33,,,0,0,271
7342,1,1_271,3,4,1,S,1906,13,175,152,133,153.2,86.86,87.5,,,1,0,271
7343,1,1_271,4,4,1,S,1906,10,171,149,124,123,87.13,83.22,,,1,0,271
7344,1,1_271,5,4,1,S,1906,7,171,153,130,122.5,89.47,84.97,,,1,0,271
7345,1,1_271,6,4,0,D,1906,5,163,145,120,104.5,88.96,82.76,,,1,0,271
7346,83,83_271,354,4,1,F,1901,32,192,152,137,176,79.17,90.13,,,0,0,271
7347,83,83_271,355,4,0,M,1901,27,190,152,134,161,80,88.16,,,0,0,271
7348,83,83_271,356,4,1,S,-999,7,168,148,119,115,88.1,80.41,,,1,1,271
7349,83,83_271,357,4,0,D,-999,6,178,140,118,111,78.65,84.29,,,1,1,271
7350,83,83_271,358,4,0,D,-999,5,162,143,118,101,88.27,82.52,,,1,1,271
7351,166,166_271,694,4,1,F,1881,50,192,152,148,165,79.17,97.37,,,0,0,271
7352,166,166_271,695,4,0,M,1881,48,174,155,143,149.5,89.08,92.26,,,0,0,271
7353,166,166_271,697,4,1,S,-999,16,179,155,134,162.5,86.59,86.45,,,1,1,271
7354,166,166_271,698,4,1,S,-999,11,174,145,132,137,83.33,91.03,,,1,1,271
7355,166,166_271,696,4,0,D,-999,19,180,152,136,158,84.44,89.47,,,1,1,271
7356,61,61_271,260,4,1,F,1885,45,186,151,151,170,81.18,100,,,0,0,271
7357,61,61_271,261,4,0,M,1886,39,174,151,133,157,86.78,88.08,,,0,0,271
7358,61,61_271,264,4,1,S,-999,7,170,145,120,117,85.29,82.76,,,1,1,271
7359,61,61_271,262,4,0,D,-999,13,175,142,123,136,81.14,86.62,,,1,1,271
7360,61,61_271,263,4,0,D,-999,10,172,138,122,130,80.23,88.41,,,1,1,271
7361,115,115_272,478,4,1,F,1899,50,192,157,143,172,81.77,91.08,,,0,0,272
7362,115,115_272,479,4,0,M,1901,48,189,160,144,155,84.66,90,,,0,0,272
7363,115,115_272,480,4,0,D,1901,21,182,150,141,159,82.42,94,,,1,0,272
7364,115,115_272,481,4,0,D,1901,18,183,151,138,165,82.51,91.39,,,1,0,272
7365,115,115_272,482,4,0,D,1901,10,174,146,131,136,83.91,89.73,,,1,0,272
7366,167,167_272,699,4,1,F,1890,38,183,150,141,158,81.97,94,,,0,0,272
7367,167,167_272,700,4,0,M,1887,41,196,165,152,168,84.18,92.12,,,0,0,272
7368,167,167_272,701,4,0,D,-999,13,168,152,127,143,90.48,83.55,,,1,1,272
7369,167,167_272,702,4,0,D,-999,10,167,151,127,137,90.42,84.11,,,1,1,272
7370,167,167_272,703,4,0,D,-999,7,174,147,120,112.5,84.48,81.63,,,1,1,272
7371,4,4_272,15,4,1,F,1907,39,190,157,145,159,82.63,92.36,,,0,0,272
7372,4,4_272,16,4,0,M,1907,38,173,152,137,156.5,87.86,90.13,,,0,0,272
7373,4,4_272,17,4,1,S,1907,9,165,149,123,123.5,90.3,82.55,,,1,0,272
7374,4,4_272,19,4,1,S,1907,6,165,149,120,110.5,90.3,80.54,,,1,0,272
7375,4,4_272,18,4,0,D,1907,7,169,149,118,117,88.17,79.19,,,1,0,272
7376,72,72_272,270,4,1,F,1887,41,192,159,142,153.2,82.81,89.31,,,0,0,272
7377,72,72_272,271,4,0,M,1895,36,183,152,146,161.2,83.06,96.05,,,0,0,272
7378,72,72_272,272,4,1,S,-999,5,179,149,133,111.2,83.24,89.26,,,1,1,272
7379,72,72_272,274,4,0,D,-999,15.5,179,154,130,147,86.03,84.42,,,1,1,272
7380,72,72_272,273,4,0,D,-999,7,159,141,121,113,88.68,85.82,,,1,1,272
7381,154,154_272,644,4,1,F,1884,43,190,158,148,174,83.16,93.67,,,0,0,272
7382,154,154_272,645,4,0,M,1884,42,175,146,139,155,83.43,95.21,,,0,0,272
7383,154,154_272,646,4,0,D,-999,17,178,140,128,158,78.65,91.43,,,1,1,272
7384,154,154_272,647,4,0,D,-999,12,178,153,128,148,85.96,83.66,,,1,1,272
7385,154,154_272,648,4,0,D,-999,9,163,141,115,123,86.5,81.56,,,1,1,272
7386,82,82_272,348,4,1,F,1906,39,190,159,136,167,83.68,85.53,,,0,0,272
7387,82,82_272,349,4,0,M,1906,30,179,150,139,154,83.8,92.67,,,0,0,272
7388,82,82_272,350,4,0,D,1906,11,183,147,129,137,80.33,87.76,,,1,0,272
7389,82,82_272,351,4,0,D,1906,9,169,142,121,124,84.02,85.21,,,1,0,272
7390,82,82_272,352,4,0,D,1906,5,172,143,119,104.5,83.14,83.22,,,1,0,272
7391,3,3_273,10,4,1,F,1907,53,177,150,140,161,84.75,93.33,,,0,0,273
7392,3,3_273,11,4,0,M,1907,47,177,154,143,159.5,87.01,92.86,,,0,0,273
7393,3,3_273,14,4,1,S,1907,9,172,138,118,109.5,80.23,85.51,,,1,0,273
7394,3,3_273,12,4,0,D,1907,14,177,145,126,151,81.92,86.9,,,1,0,273
7395,3,3_273,13,4,0,D,1907,11,165,139,120,124.2,84.24,86.33,,,1,0,273
7396,118,118_273,494,4,1,F,-999,37,192,140,133,172,72.92,95,,,0,1,273
7397,118,118_273,495,4,0,M,-999,28,177,139,127,158,78.53,91.37,,,0,1,273
7398,118,118_273,496,4,1,S,-999,8.5,179,146,122,117,81.56,83.56,,,1,1,273
7399,118,118_273,497,4,1,S,-999,7,174,142,118,115,81.61,83.1,,,1,1,273
7400,172,172_273,722,4,1,F,1891,35,189,148,137,169,78.31,92.57,,,0,0,273
7401,172,172_273,723,4,0,M,1893,36,181,161,144,153,88.95,89.44,,,0,0,273
7402,172,172_273,724,4,1,S,-999,10,172,149,125,121.5,86.63,83.89,,,1,1,273
7403,172,172_273,725,4,1,S,-999,8,171,149,124,118,87.13,83.22,,,1,1,273
7404,31,31_273,114,4,1,F,1906,32,190,151,133,157,79.47,88.08,,,0,0,273
7405,31,31_273,115,4,0,M,1906,28,173,151,133,144.5,87.28,88.08,,,0,0,273
7406,31,31_273,116,4,0,D,1906,8,165,141,114,106,85.45,80.85,,,1,0,273
7407,31,31_273,117,4,0,D,1906,7,163,145,118,105,88.96,81.38,,,1,0,273
7408,38,38_273,135,4,1,F,1889,32,189,151,143,171.5,79.89,94.7,,,0,0,273
7409,38,38_273,134,4,0,M,1896,32,175,145,127,154.2,82.86,87.59,,,0,0,273
7410,38,38_273,136,4,0,D,-999,10,162,145,116,131.5,89.51,80,,,1,1,273
7411,38,38_273,137,4,0,D,-999,7,162,142,111,127,87.65,78.17,,,1,1,273
7412,74,74_273,279,4,1,F,1890,34,190,153,141,170,80.53,92.16,,,0,0,273
7413,74,74_273,280,4,0,M,1893,32,180,161,141,146,89.44,87.58,,,0,0,273
7414,74,74_273,282,4,1,S,-999,7,172,147,115,111.7,85.47,78.23,,,1,1,273
7415,74,74_273,281,4,0,D,-999,10,181,145,122,131,80.11,84.14,,,1,1,273
7416,68,68_273,254,4,1,F,1900,28,197,160,143,163.2,81.22,89.38,,,0,0,273
7417,68,68_273,255,4,0,M,1900,28,177,155,145,154.2,87.57,93.55,,,0,0,273
7418,68,68_273,256,4,0,D,-999,7,165,143,120,109.5,86.67,83.92,,,1,1,273
7419,68,68_273,257,4,0,D,-999,5,175,145,115,109.2,82.86,79.31,,,1,1,273
7420,59,59_274,221,4,1,F,1897,40,196,161,145,165.5,82.14,90.06,,,0,0,274
7421,59,59_274,222,4,0,M,1901,32,178,153,134,157.5,85.96,87.58,,,0,0,274
7422,59,59_274,223,4,1,S,1901,12,179,152,125,138.7,84.92,82.24,,,1,0,274
7423,59,59_274,224,4,1,S,-999,6,174,145,126,109,83.33,86.9,,,1,1,274
7424,132,132_274,550,4,1,F,1893,43,191,157,138,180,82.2,87.9,,,0,0,274
7425,132,132_274,551,4,0,M,1896,42,179,164,139,153,91.62,84.76,,,0,0,274
7426,132,132_274,552,4,0,D,-999,10.5,170,152,124,138,89.41,81.58,,,1,1,274
7427,132,132_274,553,4,0,D,-999,8,169,155,133,128,91.72,85.81,,,1,1,274
7428,192,192_274,784,4,1,F,1902,34,187,158,145,176,84.49,91.77,,,0,0,274
7429,192,192_274,785,4,0,M,1902,28,166,149,125,158.5,89.76,83.89,,,0,0,274
7430,192,192_274,786,4,1,S,-999,6.5,170,155,126,118,91.18,81.29,,,1,1,274
7431,192,192_274,787,4,1,S,-999,5,176,147,120,108,83.52,81.63,,,1,1,274
7432,102,102_274,393,4,1,F,1902,37,178,151,135,169,84.83,89.4,,,0,0,274
7433,102,102_274,394,4,0,M,1902,33,179,160,145,158,89.39,90.63,,,0,0,274
7434,102,102_274,396,4,1,S,1902,10,177,153,124,133.5,86.44,81.05,,,1,0,274
7435,102,102_274,395,4,0,D,1902,16,171,149,129,155,87.13,86.58,,,1,0,274
7436,70,70_274,271,4,1,F,1887,39,188,160,147,169.2,85.11,91.88,,,0,0,274
7437,70,70_274,272,4,0,M,1893,30,164,155,133,158,94.51,85.81,,,0,0,274
7438,70,70_274,273,4,1,S,-999,11,170,153,132,147.5,90,86.27,,,1,1,274
7439,70,70_274,274,4,0,D,-999,7,161,148,123,114.5,91.93,83.11,,,1,1,274
7440,173,173_274,726,4,1,F,1886,36,179,154,139,173,86.03,90.26,,,0,0,274
7441,173,173_274,727,4,0,M,1891,34,174,150,135,153,86.21,90,,,0,0,274
7442,173,173_274,729,4,1,S,-999,8,180,145,122,117,80.56,84.14,,,1,1,274
7443,173,173_274,728,4,0,D,-999,10,171,145,125,135.5,84.8,86.21,,,1,1,274
7444,20,20_274,70,4,1,F,1903,37,185,159,143,153,85.95,89.94,,,0,0,274
7445,20,20_274,69,4,0,M,1902,36,174,155,135,136,89.08,87.1,,,0,0,274
7446,20,20_274,72,4,1,S,1907,8,175,154,120,124.5,88,77.92,,,1,0,274
7447,20,20_274,71,4,0,D,1907,9,174,147,122,129,84.48,82.99,,,1,0,274
7448,123,123_275,516,4,1,F,1901,36,187,148,134,161,79.14,90.54,,,0,0,275
7449,123,123_275,517,4,0,M,1901,43,176,151,133,152,85.8,88.08,,,0,0,275
7450,123,123_275,518,4,0,D,-999,7,168,144,115,111.5,85.71,79.86,,,1,1,275
7451,89,89_275,377,4,1,F,1904,28,195,157,144,173,80.51,91.72,,,0,0,275
7452,89,89_275,378,4,0,M,1907,29,184,150,137,164,81.52,91.33,,,0,0,275
7453,89,89_275,379,4,0,D,1907,5,160,140,117,108,87.5,83.57,,,1,0,275
7454,191,191_275,783,4,1,F,1883,45,179,145,144,178,81.01,99.31,,,0,0,275
7455,191,191_275,781,4,0,M,1901,45,190,158,140,163,83.16,88.61,,,0,0,275
7456,191,191_275,782,4,1,S,-999,12,170,150,129,147,88.24,86,,,1,1,275
7457,44,44_275,194,4,1,F,1906,50,199,163,147,157.5,81.91,90.18,,,0,0,275
7458,44,44_275,195,4,0,M,1906,40,188,155,132,148,82.45,85.16,,,0,0,275
7459,44,44_275,196,4,0,D,1906,8,175,138,120,127.9,78.86,86.96,,,1,0,275
7460,42,42_275,199,4,1,F,1907,33,189,156,141,167,82.54,90.38,,,0,0,275
7461,42,42_275,200,4,0,M,1908,30,180,155,138,152,86.11,89.03,,,0,0,275
7462,42,42_275,201,4,0,D,1908,8,166,146,126,114,87.95,86.3,,,1,0,275
7463,110,110_275,459,4,1,F,1905,33,196,162,149,171,82.65,91.98,,,0,0,275
7464,110,110_275,460,4,0,M,1907,26,176,149,135,151,84.66,90.6,,,0,0,275
7465,110,110_275,461,4,1,S,1907,6,175,156,128,113.5,89.14,82.05,,,1,0,275
7466,84,84_275,310,4,1,F,1892,37,190,158,138,157,83.16,87.34,,,0,0,275
7467,84,84_275,311,4,0,M,1896,33,180,157,140,158.2,87.22,89.17,,,0,0,275
7468,84,84_275,312,4,0,D,-999,12,174,149,129,142,85.63,86.58,,,1,1,275
7469,89,7,330,4,1,F,1896,31,193,162,146,161,83.94,90.12,,,0,0,275
7470,89,7,331,4,0,M,1898,29,186,160,144,147,86.02,90,,,0,0,275
7471,89,7,332,4,1,S,-999,5.5,170,153,123,99.5,90,80.39,,,1,1,275
7472,168,168_275,704,4,1,F,1887,39,186,157,144,170,84.41,91.72,,,0,0,275
7473,168,168_275,705,4,0,M,1891,32,175,152,134,155,86.86,88.16,,,0,0,275
7474,168,168_275,706,4,1,S,-999,6.5,172,149,120,118,86.63,80.54,,,1,1,275
7475,161,161_276,592,4,1,F,1903,33,197,167,146,163.5,84.77,87.43,,,0,0,276
7476,161,161_276,593,4,0,M,1903,30,177,156,139,152.5,88.14,89.1,,,0,0,276
7477,161,161_276,594,4,1,S,1905,7.5,174,150,124,118.8,86.21,82.67,,,1,0,276
7478,132a,132a_276,554,4,1,F,1897,72,184,156,137,154,84.78,87.82,,,0,0,276
7479,132a,132a_276,555,4,0,M,1897,65,171,154,139,156,90.06,90.26,,,0,0,276
7480,132a,132a_276,551,4,0,D,1896,42,179,164,139,153,91.62,84.76,,,1,0,276
7481,6,6_276,23,4,1,F,1905,30,194,165,144,166,85.05,87.27,,,0,0,276
7482,6,6_276,24,4,0,M,1907,29,175,155,130,155,88.57,83.87,,,0,0,276
7483,6,6_276,25,4,1,S,1907,7,175,154,128,119,88,83.12,,,1,0,276
7484,141,141_276,593,4,1,F,1889,36,195,164,152,172,84.1,92.68,,,0,0,276
7485,141,141_276,594,4,0,M,1900,27,170,153,140,164,90,91.5,,,0,0,276
7486,141,141_276,595,4,0,D,-999,7,163,145,123,115,88.96,84.83,,,1,1,276
7487,85,85_276,314,4,1,F,1903,38,188,161,143,165.5,85.64,88.82,,,0,0,276
7488,85,85_276,315,4,0,M,1903,.,174,154,138,158.5,88.51,89.61,,,0,0,276
7489,85,85_276,316,4,0,D,1903,14,173,146,139,151.5,84.39,95.21,,,1,0,276
7490,254,254_276,979,4,1,F,1907,31,182,156,139,168,85.71,89.1,,,0,0,276
7491,254,254_276,980,4,0,M,1907,31,180,155,137,153,86.11,88.39,,,0,0,276
7492,254,254_276,981,4,1,S,1907,6,173,146,115,109,84.39,78.77,,,1,0,276
7493,66,66_276,248,4,1,F,1899,36,183,158,148,156,86.34,93.67,,,0,0,276
7494,66,66_276,249,4,0,M,1906,30,177,158,142,157,89.27,89.87,,,0,0,276
7495,66,66_276,250,4,0,D,1906,11,172,150,126,144,87.21,84,,,1,0,276
7496,71,71_276,304,4,1,F,1905,30,180,145,143,168,80.56,98.62,,,0,0,276
7497,71,71_276,305,4,0,M,1903,32,173,148,129,152,85.55,87.16,,,0,0,276
7498,71,71_276,306,4,1,S,1903,8,162,153,123,119,94.44,80.39,,,1,0,276
7499,120,120_277,429,4,1,F,1893,44,183,154,140,167.2,84.15,90.91,,,0,0,277
7500,120,120_277,430,4,0,M,1902,33,184,144,127,154.2,78.26,88.19,,,0,0,277
7501,120,120_277,431,4,1,S,-999,5.5,165,142,103,103.5,86.06,72.54,,,1,1,277
7502,120,120_277,435,4,0,D,-999,13.5,176,148,126,151,84.09,85.14,,,1,1,277
7503,120,120_277,434,4,0,D,-999,11,168,141,120,132.5,83.93,85.11,,,1,1,277
7504,120,120_277,433,4,0,D,-999,9,170,143,114,122.7,84.12,79.72,,,1,1,277
7505,120,120_277,432,4,0,D,-999,8,164,145,120,116.7,88.41,82.76,,,1,1,277
7506,145,145_277,607,4,1,F,1889,40,187,161,139,154,86.1,86.34,,,0,0,277
7507,145,145_277,608,4,0,M,1887,36,188,150,139,157,79.79,92.67,,,0,0,277
7508,145,145_277,610,4,1,S,-999,10,181,152,123,131.5,83.98,80.92,,,1,1,277
7509,145,145_277,611,4,1,S,-999,8,176,158,125,117,89.77,79.11,,,1,1,277
7510,145,145_277,609,4,0,D,-999,13,176,146,124,133,82.95,84.93,,,1,1,277
7511,145,145_277,612,4,0,D,-999,7,170,142,115,106.5,83.53,80.99,,,1,1,277
7512,188,188_277,697,4,1,F,1906,45,180,150,137,162.5,83.33,91.33,,,0,0,277
7513,188,188_277,698,4,0,M,1908,30,188,151,133,150.5,80.32,88.08,,,0,0,277
7514,188,188_277,702,4,1,S,1908,16,183,155,139,173,84.7,89.68,,,1,0,277
7515,188,188_277,701,4,1,S,1908,8,169,142,116,115,84.02,81.69,,,1,0,277
7516,188,188_277,699,4,0,D,1908,10,168,139,118,129.5,82.74,84.89,,,1,0,277
7517,188,188_277,700,4,0,D,1908,4,159,135,107,93.8,84.91,79.26,,,1,0,277
7518,62,62_277,265,4,1,F,1904,45,175,153,137,160,87.43,89.54,,,0,0,277
7519,62,62_277,266,4,0,M,1907,40,176,151,134,160,85.8,88.74,,,0,0,277
7520,62,62_277,267,4,1,S,1904,20,181,153,136,168,84.53,88.89,,,1,0,277
7521,62,62_277,269,4,1,S,1907,10,175,153,130,136,87.43,84.97,,,1,0,277
7522,62,62_277,270,4,1,S,1907,10,173,150,126,133,86.71,84,,,1,0,277
7523,62,62_277,268,4,0,D,1907,15,176,155,137,159.5,88.07,88.39,,,1,0,277
7524,169,169_277,623,4,1,F,1906,41,190,160,139,178.3,84.21,86.88,,,0,0,277
7525,169,169_277,624,4,0,M,1906,35,193,157,134,165.3,81.35,85.35,,,0,0,277
7526,169,169_277,626,4,1,S,1907,10,189,157,118,126.5,83.07,75.16,,,1,0,277
7527,169,169_277,625,4,1,S,1907,6,179,142,115,106.5,79.33,80.99,,,1,0,277
7528,169,169_277,628,4,0,D,1907,14,187,160,131,157,85.56,81.88,,,1,0,277
7529,169,169_277,627,4,0,D,1907,9,179,147,116,119.7,82.12,78.91,,,1,0,277
7530,160,160_278,670,4,1,F,1899,39,185,164,144,163,88.65,87.8,,,0,0,278
7531,160,160_278,671,4,0,M,1900,33,179,149,139,158,83.24,93.29,,,0,0,278
7532,160,160_278,672,4,1,S,1900,12,184,155,127,133,84.24,81.94,,,1,0,278
7533,160,160_278,673,4,1,S,-999,9,183,164,125,125,89.62,76.22,,,1,1,278
7534,160,160_278,674,4,1,S,-999,7.5,172,158,128,124,91.86,81.01,,,1,1,278
7535,45,45_278,209,4,1,F,1894,36,179,154,141,173,86.03,91.56,,,0,0,278
7536,45,45_278,210,4,0,M,1899,36,179,141,132,158,78.77,93.62,,,0,0,278
7537,45,45_278,211,4,1,S,1899,12,171,145,122,139.5,84.8,84.14,,,1,0,278
7538,45,45_278,212,4,1,S,-999,7,164,142,118,115,86.59,83.1,,,1,1,278
7539,45,45_278,213,4,0,D,-999,6,168,137,115,110,81.55,83.94,,,1,1,278
7540,161,161_278,675,4,1,F,1884,38,182,160,145,169,87.91,90.63,,,0,0,278
7541,161,161_278,676,4,0,M,1890,38,173,139,128,153,80.35,92.09,,,0,0,278
7542,161,161_278,678,4,1,S,-999,10,167,148,121,128,88.62,81.76,,,1,1,278
7543,161,161_278,679,4,1,S,-999,7,168,146,118,110,86.9,80.82,,,1,1,278
7544,161,161_278,677,4,0,D,-999,14,170,146,125,150,85.88,85.62,,,1,1,278
7545,87,87_278,321,4,1,F,1896,32,179,158,148,164.5,88.27,93.67,,,0,0,278
7546,87,87_278,322,4,0,M,1895,28,181,147,134,151.5,81.22,91.16,,,0,0,278
7547,87,87_278,325,4,1,S,-999,5,158,142,110,99,89.87,77.46,,,1,1,278
7548,87,87_278,323,4,0,D,-999,9,171,140,114,119.5,81.87,81.43,,,1,1,278
7549,87,87_278,324,4,0,D,-999,7,163,143,113,109.5,87.73,79.02,,,1,1,278
7550,155,155_278,649,4,1,F,1891,35,189,164,145,172,86.77,88.41,,,0,0,278
7551,155,155_278,650,4,0,M,1894,31,185,151,139,159,81.62,92.05,,,0,0,278
7552,155,155_278,652,4,1,S,-999,9,179,156,134,135.5,87.15,85.9,,,1,1,278
7553,155,155_278,651,4,1,S,-999,5,170,147,119,107,86.47,80.95,,,1,1,278
7554,155,155_278,653,4,0,D,-999,10.5,168,145,124,134,86.31,85.52,,,1,1,278
7555,23,23_278,88,4,1,F,1902,40,175,155,139,162.6,88.57,89.68,,,0,0,278
7556,23,23_278,89,4,0,M,1903,.,183,150,125,146.5,81.97,83.33,,,0,0,278
7557,23,23_278,90,4,1,S,1905,15,180,143,126,144,79.44,88.11,,,1,0,278
7558,23,23_278,91,4,1,S,1905,15,174,145,123,146.2,83.33,84.83,,,1,0,278
7559,23,23_278,92,4,0,D,1905,13,174,144,123,139,82.76,85.42,,,1,0,278
7560,64,64_279,276,4,1,F,1896,44,180,158,142,169,87.78,89.87,,,0,0,279
7561,64,64_279,277,4,0,M,1903,40,177,147,133,155,83.05,90.48,,,0,0,279
7562,64,64_279,278,4,1,S,1903,20,184,152,143,170,82.61,94.08,,,1,0,279
7563,64,64_279,280,4,1,S,-999,5,167,149,121,103,89.22,81.21,,,1,1,279
7564,64,64_279,279,4,0,D,1903,15,180,152,135,158,84.44,88.82,,,1,0,279
7565,100,100_279,419,4,1,F,1898,36,188,163,140,170,86.7,85.89,,,0,0,279
7566,100,100_279,420,4,0,M,1898,30,184,153,136,153.5,83.15,88.89,,,0,0,279
7567,100,100_279,421,4,1,S,-999,10,177,150,122,133.5,84.75,81.33,,,1,1,279
7568,100,100_279,422,4,0,D,-999,9,173,143,118,116,82.66,82.52,,,1,1,279
7569,100,100_279,423,4,0,D,-999,6.5,167,144,113,104,86.23,78.47,,,1,1,279
7570,101,101_279,425,4,1,F,1901,41,187,157,145,163,83.96,92.36,,,0,0,279
7571,101,101_279,426,4,0,M,1901,32,185,154,136,157,83.24,88.31,,,0,0,279
7572,101,101_279,427,4,1,S,-999,6.5,182,140,117,113,76.92,83.57,,,1,1,279
7573,101,101_279,428,4,1,S,-999,6.5,179,145,117,106,81.01,80.69,,,1,1,279
7574,101,101_279,429,4,0,D,-999,5,168,139,118,100,82.74,84.89,,,1,1,279
7575,49,49_279,224,4,1,F,1901,37,182,147,137,173,80.77,93.2,,,0,0,279
7576,49,49_279,225,4,0,M,1905,28,182,147,132,152,80.77,89.8,,,0,0,279
7577,49,49_279,226,4,0,D,1905,9,180,147,128,134,81.67,87.07,,,1,0,279
7578,49,49_279,227,4,0,D,1905,7,163,143,123,120.5,87.73,86.01,,,1,0,279
7579,129,129_279,540,4,1,F,1886,42,178,162,144,173,91.01,88.89,,,0,0,279
7580,129,129_279,541,4,0,M,1886,37,175,143,129,164,81.71,90.21,,,0,0,279
7581,129,129_279,542,4,1,S,-999,14,158,141,120,143,89.24,85.11,,,1,1,279
7582,129,129_279,543,4,1,S,-999,11.5,163,144,121,140,88.34,84.03,,,1,1,279
7583,41,41_279,195,4,1,F,1899,31,177,150,141,157,84.75,94,,,0,0,279
7584,41,41_279,196,4,0,M,1904,28,181,148,130,162,81.77,87.84,,,0,0,279
7585,41,41_279,197,4,1,S,1904,11,172,152,125,134,88.37,82.24,,,1,0,279
7586,41,41_279,198,4,1,S,1904,9,174,142,120,123,81.61,84.51,,,1,0,279
7587,7,7_280,26,4,1,F,1883,36,196,161,151,173.6,82.14,93.79,,,0,0,280
7588,7,7_280,27,4,0,M,1898,28,177,145,134,154,81.92,92.41,,,0,0,280
7589,7,7_280,29,4,1,S,-999,5,173,148,123,107.5,85.55,83.11,,,1,1,280
7590,7,7_280,28,4,0,D,-999,6,161,143,120,120,88.82,83.92,,,1,1,280
7591,163,163_280,683,4,1,F,1891,39,184,156,144,168.5,84.78,92.31,,,0,0,280
7592,163,163_280,684,4,0,M,1899,34,176,145,134,156,82.39,92.41,,,0,0,280
7593,163,163_280,685,4,1,S,1899,14,171,149,132,151,87.13,88.59,,,1,0,280
7594,163,163_280,686,4,1,S,-999,8,166,147,122,115,88.55,82.99,,,1,1,280
7595,48,48_280,220,4,1,F,1903,35,182,155,140,166.5,85.16,90.32,,,0,0,280
7596,48,48_280,221,4,0,M,1904,34,174,144,130,153,82.76,90.28,,,0,0,280
7597,48,48_280,222,4,0,D,1904,13,178,148,132,149,83.15,89.19,,,1,0,280
7598,48,48_280,223,4,0,D,1904,6,164,141,117,104.5,85.98,82.98,,,1,0,280
7599,117,117_280,490,4,1,F,1904,40,186,161,144,166,86.56,89.44,,,0,0,280
7600,117,117_280,491,4,0,M,1907,42,180,149,132,150,82.78,88.59,,,0,0,280
7601,117,117_280,492,4,1,S,1907,10,176,150,125,135,85.23,83.33,,,1,0,280
7602,117,117_280,493,4,1,S,1907,7.5,175,144,117,112,82.29,81.25,,,1,0,280
7603,1,1_280,3,4,1,F,1900,35,186,162,147,172,87.1,90.74,,,0,0,280
7604,1,1_280,4,4,0,M,1900,29,181,150,130,154,82.87,86.67,,,0,0,280
7605,1,1_280,5,4,0,D,1900,9,169,154,124,130,91.12,80.52,,,1,0,280
7606,1,1_280,6,4,0,D,-999,6,160,151,112,105.5,94.38,74.17,,,1,1,280
7607,90,90_280,381,4,1,F,1894,35,193,165,150,174.5,85.49,90.91,,,0,0,280
7608,90,90_280,382,4,0,M,1894,27,187,156,142,152,83.42,91.03,,,0,0,280
7609,90,90_280,383,4,1,S,-999,8,172,149,123,121,86.63,82.55,,,1,1,280
7610,90,90_280,384,4,1,S,-999,6,167,151,120,107,90.42,79.47,,,1,1,280
7611,81,81_280,343,4,1,F,1903,42,195,165,145,177,84.62,87.88,,,0,0,280
7612,81,81_280,344,4,0,M,1904,36,182,153,133,153,84.07,86.93,,,0,0,280
7613,81,81_280,345,4,1,S,1904,13,173,157,127,133,90.75,80.89,,,1,0,280
7614,81,81_280,346,4,1,S,1904,11.5,187,158,122,134,84.49,77.22,,,1,0,280
7615,169,169_281,708,4,1,F,1896,50,178,148,134,166.5,83.15,90.54,,,0,0,281
7616,169,169_281,709,4,0,M,1896,45,193,152,136,151,78.76,89.47,,,0,0,281
7617,169,169_281,710,4,0,D,-999,9,170,142,120,123,83.53,84.51,,,1,1,281
